369,2017-11-28 00:00:00,0,Aloha - 6172
370,2017-11-29 00:00:00,0,Aloha - 6172
371,2017-11-30 00:00:00,1,Aloha - 6172
372,2017-12-01 00:00:00,0,Aloha - 6172
373,2017-12-02 00:00:00,0,Aloha - 6172
374,2017-12-03 00:00:00,1,Aloha - 6172
375,2017-12-04 00:00:00,0,Aloha - 6172
376,2017-12-05 00:00:00,0,Aloha - 6172
377,2017-12-06 00:00:00,0,Aloha - 6172
378,2017-12-07 00:00:00,5,Aloha - 6172
379,2017-12-08 00:00:00,6,Aloha - 6172
380,2017-12-09 00:00:00,13,Aloha - 6172
381,2017-12-10 00:00:00,0,Aloha - 6172
382,2017-12-11 00:00:00,0,Aloha - 6172
383,2017-12-12 00:00:00,0,Aloha - 6172
384,2017-12-13 00:00:00,0,Aloha - 6172
385,2017-12-14 00:00:00,0,Aloha - 6172
386,2017-12-15 00:00:00,0,Aloha - 6172
387,2017-12-16 00:00:00,0,Aloha - 6172
388,2017-12-17 00:00:00,0,Aloha - 6172
389,2017-12-18 00:00:00,0,Aloha - 6172
390,2017-12-19 00:00:00,0,Aloha - 6172
391,2017-12-20 00:00:00,0,Aloha - 6172
392,2017-12-21 00:00:00,0,Aloha - 6172
393,2017-12-22 00:00:00,0,Aloha - 6172
394,2017-12-23 00:00:00,0,Aloha - 6172
395,2017-12-24 00:00:00,0,Aloha - 6172
396,2017-12-25 00:00:00,0,Aloha - 6172
397,2017-12-26 00:00:00,0,Aloha - 6172
398,2017-11-19 00:00:00,2122,Althane - 6164
399,2017-11-20 00:00:00,22,Althane - 6164
400,2017-11-21 00:00:00,7,Althane - 6164
401,2017-11-22 00:00:00,1,Althane - 6164
402,2017-11-23 00:00:00,0,Althane - 6164
403,2017-11-24 00:00:00,0,Althane - 6164
404,2017-11-25 00:00:00,0,Althane - 6164
405,2017-11-26 00:00:00,0,Althane - 6164
406,2017-11-27 00:00:00,1,Althane - 6164
407,2017-11-28 00:00:00,0,Althane - 6164
408,2017-11-29 00:00:00,0,Althane - 6164
409,2017-11-30 00:00:00,0,Althane - 6164
410,2017-12-01 00:00:00,0,Althane - 6164
411,2017-12-02 00:00:00,0,Althane - 6164
412,2017-12-03 00:00:00,0,Althane - 6164
413,2017-12-04 00:00:00,1,Althane - 6164
414,2017-12-05 00:00:00,0,Althane - 6164
415,2017-12-06 00:00:00,0,Althane - 6164
416,2017-12-07 00:00:00,0,Althane - 6164
417,2017-12-08 00:00:00,4,Althane - 6164
418,2017-12-09 00:00:00,31,Althane - 6164
419,2017-12-10 00:00:00,43,Althane - 6164
420,2017-12-11 00:00:00,10,Althane - 6164
421,2017-12-12 00:00:00,0,Althane - 6164
422,2017-12-13 00:00:00,0,Althane - 6164
423,2017-12-14 00:00:00,0,Althane - 6164
424,2017-12-15 00:00:00,0,Althane - 6164
425,2017-12-16 00:00:00,0,Althane - 6164
426,2017-12-17 00:00:00,0,Althane - 6164
427,2017-12-18 00:00:00,0,Althane - 6164
428,2017-12-19 00:00:00,0,Althane - 6164
429,2017-11-19 00:00:00,4645,Amanda - 5693
430,2017-11-20 00:00:00,19,Amanda - 5693
431,2017-11-21 00:00:00,1,Amanda - 5693
432,2017-11-22 00:00:00,0,Amanda - 5693
433,2017-11-23 00:00:00,3,Amanda - 5693
434,2017-11-24 00:00:00,3,Amanda - 5693
435,2017-11-25 00:00:00,0,Amanda - 5693
436,2017-11-26 00:00:00,0,Amanda - 5693
437,2017-11-27 00:00:00,0,Amanda - 5693
438,2017-11-28 00:00:00,0,Amanda - 5693
439,2017-11-29 00:00:00,0,Amanda - 5693
440,2017-11-30 00:00:00,0,Amanda - 5693
441,2017-12-01 00:00:00,0,Amanda - 5693
442,2017-12-02 00:00:00,1,Amanda - 5693
443,2017-12-03 00:00:00,0,Amanda - 5693
444,2017-12-04 00:00:00,1,Amanda - 5693
445,2017-12-05 00:00:00,0,Amanda - 5693
446,2017-12-06 00:00:00,1,Amanda - 5693
447,2017-12-07 00:00:00,0,Amanda - 5693
448,2017-12-08 00:00:00,0,Amanda - 5693
449,2017-12-09 00:00:00,49,Amanda - 5693
450,2017-12-10 00:00:00,170,Amanda - 5693
451,2017-12-11 00:00:00,23,Amanda - 5693
452,2017-12-12 00:00:00,0,Amanda - 5693
453,2017-12-13 00:00:00,0,Amanda - 5693
454,2017-12-14 00:00:00,0,Amanda - 5693
455,2017-12-15 00:00:00,0,Amanda - 5693
456,2017-12-16 00:00:00,0,Amanda - 5693
457,2017-12-17 00:00:00,0,Amanda - 5693
458,2017-12-18 00:00:00,0,Amanda - 5693
459,2017-12-19 00:00:00,0,Amanda - 5693
460,2017-12-20 00:00:00,0,Amanda - 5693
461,2017-12-21 00:00:00,0,Amanda - 5693
462,2017-12-22 00:00:00,0,Amanda - 5693
463,2017-12-23 00:00:00,0,Amanda - 5693
464,2017-12-24 00:00:00,0,Amanda - 5693
465,2017-12-25 00:00:00,0,Amanda - 5693
466,2017-12-26 00:00:00,0,Amanda - 5693
467,2017-11-19 00:00:00,2240,Amarone - 6306
468,2017-11-20 00:00:00,20,Amarone - 6306
469,2017-11-21 00:00:00,1,Amarone - 6306
470,2017-11-22 00:00:00,0,Amarone - 6306
471,2017-11-23 00:00:00,0,Amarone - 6306
472,2017-11-24 00:00:00,0,Amarone - 6306
473,2017-11-25 00:00:00,0,Amarone - 6306
474,2017-11-26 00:00:00,0,Amarone - 6306
475,2017-11-27 00:00:00,0,Amarone - 6306
476,2017-11-28 00:00:00,1,Amarone - 6306
477,2017-11-29 00:00:00,0,Amarone - 6306
